iter	Logloss
149	0.005729539552
150	0.005729479051
151	0.005729475948
152	0.005715893361
153	0.005715822
154	0.005695662202
155	0.005695527625
156	0.005689449939
157	0.00568371587
158	0.005558933073
159	0.005404041084
160	0.005370736946
161	0.005329865467
162	0.005281574021
163	0.005238628038
164	0.005238623384
165	0.005238576845
166	0.005227964261
167	0.00522796271
168	0.005227950299
169	0.005098522073
170	0.005098522073
171	0.005075526848
172	0.005075508232
173	0.005003719322
174	0.004960291654
175	0.004931195086
176	0.0049311532
177	0.004870978639
178	0.004813452182
179	0.004804347094
180	0.004781840923
181	0.004717826068
182	0.004689093672
183	0.004684749198
184	0.004684749198
185	0.004652999872
186	0.004652991339
187	0.004628927255
188	0.004628917947
189	0.00452847537
190	0.004490164733
191	0.004482256101
192	0.004482250283
193	0.00445904757
194	0.004456332759
195	0.004382876954
196	0.004310057191
197	0.004261736658
198	0.004207346972
199	0.00420730082
200	0.004207293063
201	0.004117446394
202	0.004117401405
203	0.004117356029
204	0.004117317246
205	0.004117244334
206	0.004117244334
207	0.004117244334
208	0.004117244334
209	0.004117244334
210	0.004117244334
211	0.004117244334
212	0.004117244334
213	0.004117244334
214	0.004117244334
215	0.004117244334
216	0.004117244334
217	0.004117244334
218	0.004117244334
219	0.004117244334
220	0.004117244334
221	0.004117244334
222	0.004117244334
223	0.004117244334
224	0.004117244334
225	0.004117244334
226	0.004117244334
227	0.004117244334
228	0.004117244334
229	0.004117244334
230	0.004117244334
231	0.004117244334
232	0.004117244334
233	0.004117244334
234	0.004117244334
235	0.004117244334
236	0.004117244334
237	0.004117244334
238	0.004117244334
239	0.004117244334
240	0.004117244334
241	0.004117244334
242	0.004117244334
243	0.004117244334
244	0.004117244334
245	0.004117244334
246	0.004117244334
247	0.004117244334
248	0.004117244334
249	0.004117244334
250	0.004117244334
251	0.004117244334
252	0.004117244334
253	0.004117244334
254	0.004117244334
255	0.004117244334
256	0.004117244334
257	0.004117244334
258	0.004117244334
259	0.004117244334
260	0.004117244334
261	0.004117244334
262	0.004117244334
263	0.004117244334
264	0.004117244334
265	0.004117244334
266	0.004117244334
267	0.004117244334
268	0.004117244334
269	0.004117244334
270	0.004117244334
271	0.004117244334
272	0.004117244334
273	0.004117244334
274	0.004117244334
275	0.004117244334
276	0.004117244334
277	0.004117244334
278	0.004117244334
279	0.004117244334
280	0.004117244334
281	0.004117244334
282	0.004117244334
283	0.004117244334
284	0.004117244334
285	0.004117244334
286	0.004117244334
287	0.004117244334
288	0.004117244334
289	0.004117244334
290	0.004117244334
291	0.004117244334
292	0.004117244334
293	0.004117244334
294	0.004117244334
295	0.004117244334
296	0.004117244334
297	0.004117244334
298	0.004117244334
299	0.004117244334
300	0.004117244334
301	0.004117244334
302	0.004117244334
303	0.004117244334
304	0.004117244334
305	0.004117244334
306	0.004117244334
307	0.004117244334
308	0.004117244334
309	0.004117244334
310	0.004117244334
311	0.004117244334
312	0.004117244334
313	0.004117244334
314	0.004117244334
315	0.004117244334
316	0.004117244334
317	0.004117244334
318	0.004117244334
319	0.004117244334
320	0.004117244334
321	0.004117244334
322	0.004117244334
323	0.004117244334
324	0.004117244334
325	0.004117244334
326	0.004117244334
327	0.004117244334
328	0.004117244334
329	0.004117244334
330	0.004117244334
331	0.004117244334
332	0.004117244334
333	0.004117244334
334	0.004117244334
335	0.004117244334
336	0.004117244334
337	0.004117244334
338	0.004117244334
339	0.004117244334
340	0.004117244334
341	0.004117244334
342	0.004117244334
343	0.004117244334
344	0.004117244334
345	0.004117244334
346	0.004117244334
347	0.004117244334
348	0.004117244334
349	0.004117244334
350	0.004117244334
351	0.004117244334
352	0.004117244334
353	0.004117244334
354	0.004117244334
355	0.004117244334
356	0.004117244334
357	0.004117244334
358	0.004117244334
359	0.004117244334
360	0.004117244334
361	0.004117244334
362	0.004117244334
363	0.004117244334
364	0.004117244334
365	0.004117244334
366	0.004117244334
367	0.004117244334
368	0.004117244334
369	0.004117244334
370	0.004117244334
371	0.004117244334
372	0.004117244334
373	0.004117244334
374	0.004117244334
375	0.004117244334
376	0.004117244334
377	0.004117244334
378	0.004117244334
379	0.004117244334
380	0.004117244334
381	0.004117244334
382	0.004117244334
383	0.004117244334
384	0.004117244334
385	0.004117244334
386	0.004117244334
387	0.004117244334
388	0.004117244334
389	0.004117244334
390	0.004117244334
391	0.004117244334
392	0.004117244334
393	0.004117244334
394	0.004117244334
395	0.004117244334
396	0.004117244334
397	0.004117244334
398	0.004117244334
399	0.004117244334
400	0.004117244334
401	0.004117244334
402	0.004117244334
403	0.004117244334
404	0.004117244334
405	0.004117244334
406	0.004117244334
407	0.004117244334
408	0.004117244334
409	0.004117244334
410	0.004117244334
411	0.004117244334
412	0.004117244334
413	0.004117244334
414	0.004117244334
415	0.004117244334
416	0.004117244334
417	0.004117244334
418	0.004117244334
419	0.004117244334
420	0.004117244334
421	0.004117244334
422	0.004117244334
423	0.004117244334
424	0.004117244334
425	0.004117244334
426	0.004117244334
427	0.004117244334
428	0.004117244334
429	0.004117244334
430	0.004117244334
431	0.004117244334
432	0.004117244334
433	0.004117244334
434	0.004117244334
435	0.004117244334
436	0.004117244334
437	0.004117244334
438	0.004117244334
439	0.004117244334
440	0.004117244334
441	0.004117244334
442	0.004117244334
443	0.004117244334
444	0.004117244334
445	0.004117244334
446	0.004117244334
447	0.004117244334
448	0.004117244334
449	0.004117244334
450	0.004117244334
451	0.004117244334
452	0.004117244334
453	0.004117244334
454	0.004117244334
455	0.004117244334
456	0.004117244334
457	0.004117244334
458	0.004117244334
459	0.004117244334
460	0.004117244334
461	0.004117244334
462	0.004117244334
463	0.004117244334
464	0.004117244334
465	0.004117244334
466	0.004117244334
467	0.004117244334
468	0.004117244334
469	0.004117244334
470	0.004117244334
471	0.004117244334
472	0.004117244334
473	0.004117244334
474	0.004117244334
475	0.004117244334
476	0.004117244334
477	0.004117244334
478	0.004117244334
479	0.004117244334
480	0.004117244334
481	0.004117244334
482	0.004117244334
483	0.004117244334
484	0.004117244334
485	0.004117244334
486	0.004117244334
487	0.004117244334
488	0.004117244334
489	0.004117244334
490	0.004117244334
491	0.004117244334
492	0.004117244334
493	0.004117244334
494	0.004117244334
495	0.004117244334
496	0.004117244334
497	0.004117244334
498	0.004117244334
499	0.004117244334
500	0.004117244334
501	0.004117244334
502	0.004117244334
503	0.004117244334
504	0.004117244334
505	0.004117244334
506	0.004117244334
507	0.004117244334
508	0.004117244334
509	0.004117244334
510	0.004117244334
511	0.004117244334
512	0.004117244334
513	0.004117244334
514	0.004117244334
515	0.004117244334
516	0.004117244334
517	0.004117244334
518	0.004117244334
519	0.004117244334
520	0.004117244334
521	0.004117244334
522	0.004117244334
523	0.004117244334
524	0.004117244334
525	0.004117244334
526	0.004117244334
527	0.004117244334
528	0.004117244334
529	0.004117244334
530	0.004117244334
531	0.004117244334
532	0.004117244334
533	0.004117244334
534	0.004117244334
535	0.004117244334
536	0.004117244334
537	0.004117244334
538	0.004117244334
539	0.004117244334
540	0.004117244334
541	0.004117244334
542	0.004117244334
543	0.004117244334
544	0.004117244334
545	0.004117244334
546	0.004117244334
547	0.004117244334
548	0.004117244334
549	0.004117203224
550	0.004117204
551	0.004117185384
552	0.00411718073
553	0.004117165217
554	0.004117161339
555	0.004117081446
556	0.004117084548
557	0.004117070586
558	0.004117059339
559	0.004117043826
560	0.004117004655
561	0.004116956564
562	0.004116909249
563	0.004116904207
564	0.004116894124
565	0.004116878998
566	0.004116871629
567	0.004116852626
568	0.004116847972
569	0.004116835561
570	0.004116819272
571	0.004116806862
572	0.004116796003
573	0.00411671611
574	0.004116688961
575	0.004116652505
576	0.004116615662
577	0.004116539647
578	0.004116520255
579	0.004116520255
580	0.004116520255
581	0.004116520255
582	0.004116520255
583	0.004116520255
584	0.004116520255
585	0.004116520255
586	0.004116520255
587	0.004116520255
588	0.004116520255
589	0.004116520255
590	0.004116520255
591	0.004116520255
592	0.004116520255
593	0.004116520255
594	0.004116520255
595	0.004116520255
596	0.004116520255
597	0.004116520255
598	0.004116520255
599	0.004116520255
600	0.004116520255
601	0.004116520255
602	0.004116520255
603	0.004116520255
604	0.004116520255
605	0.004116520255
606	0.004116520255
607	0.004116520255
608	0.004116520255
609	0.004116520255
610	0.004116520255
611	0.004116520255
612	0.004116520255
613	0.004116520255
614	0.004116520255
615	0.004116520255
616	0.00411650513
617	0.00411650513
618	0.00411650513
619	0.00411650513
620	0.00411650513
621	0.00411650513
622	0.00411650513
623	0.00411650513
624	0.00411650513
625	0.00411650513
626	0.00411650513
627	0.00411650513
628	0.00411650513
629	0.00411650513
630	0.00411650513
631	0.00411650513
632	0.00411650513
633	0.00411650513
634	0.00411650513
635	0.00411650513
636	0.00411650513
637	0.00411650513
638	0.00411650513
639	0.00411650513
640	0.00411650513
641	0.00411650513
642	0.00411650513
643	0.00411650513
644	0.00411650513
645	0.00411650513
646	0.00411650513
647	0.00411650513
648	0.00411650513
649	0.00411650513
650	0.00411650513
651	0.00411650513
652	0.00411650513
653	0.00411650513
654	0.00411650513
655	0.004116508233
656	0.004116482636
657	0.004116472552
658	0.004116472552
659	0.004116472552
660	0.004116472552
661	0.004116472552
662	0.004116472552
663	0.004116472552
664	0.004116472552
665	0.004116472552
666	0.004116472552
667	0.004116472552
668	0.004116472552
669	0.004116472552
670	0.004116472552
671	0.004116472552
672	0.004116472552
673	0.004116472552
674	0.004116472552
675	0.004116472552
676	0.004116472552
677	0.004116472552
678	0.004116472552
679	0.004116472552
680	0.004116472552
681	0.004116472552
682	0.004116472552
683	0.004116472552
684	0.004116472552
685	0.004116472552
686	0.004116472552
687	0.004116472552
688	0.004116472552
689	0.004116472552
690	0.004116472552
691	0.004116472552
692	0.004116472552
693	0.004116472552
694	0.004116472552
695	0.004116472552
696	0.004116472552
697	0.004116472552
698	0.004116472552
699	0.004116472552
700	0.004116472552
701	0.004116472552
702	0.004116472552
703	0.004116472552
704	0.004116472552
705	0.004116472552
706	0.004116472552
707	0.004116472552
708	0.004116472552
709	0.004116472552
710	0.004116472552
711	0.004116472552
712	0.004116472552
713	0.004116472552
714	0.004116472552
715	0.004116472552
716	0.004116472552
717	0.004116472552
718	0.004116472552
719	0.004116457815
720	0.004116457815
721	0.004116457815
722	0.004116457815
723	0.004116457815
724	0.004116457815
725	0.004116457815
726	0.004116457815
727	0.004116457815
728	0.004116457815
729	0.004116457815
730	0.004116457815
731	0.004116457815
732	0.004116457815
733	0.004116457815
734	0.004116457815
735	0.004116457815
736	0.004116457815
737	0.004116457815
738	0.004116457815
739	0.004116457815
740	0.004116457815
741	0.004116457815
742	0.004116457815
743	0.004116457815
744	0.004116457815
745	0.004116457815
746	0.004116457815
747	0.004116457815
748	0.004116457815
749	0.004116457815
750	0.004116457815
751	0.004116457815
752	0.004116457815
753	0.004116457815
754	0.004116457815
755	0.004116457815
756	0.004116457815
757	0.004116457815
758	0.004116457815
759	0.004116457815
760	0.004116457815
761	0.004116457815
762	0.004116457815
763	0.004116457815
764	0.004116457815
765	0.004116457815
766	0.004116457815
767	0.004116457815
768	0.004116457815
769	0.004116457815
770	0.004116457815
771	0.004116457815
772	0.004116457815
773	0.004116457815
774	0.004116457815
775	0.004116457815
776	0.004116457815
777	0.004116457815
778	0.004116457815
779	0.004116457815
780	0.004116457815
781	0.004116457815
782	0.004116457815
783	0.004116457815
784	0.004116457815
785	0.004116457815
786	0.004116457815
787	0.004116457815
788	0.004116457815
789	0.004116457815
790	0.004116457815
791	0.004116457815
792	0.004116457815
793	0.004116457815
794	0.004116457815
795	0.004116457815
796	0.004116457815
797	0.004116457815
798	0.004116457815
799	0.004116457815
800	0.004116457815
801	0.004116457815
802	0.004116457815
803	0.004116457815
804	0.004116457815
805	0.004116457815
806	0.004116457815
807	0.004116457815
808	0.004116457815
809	0.004116457815
810	0.004116457815
811	0.004116457815
812	0.004116457815
813	0.004116457815
814	0.004116457815
815	0.004116457815
816	0.004116457815
817	0.004116457815
818	0.004116457815
819	0.004116457815
820	0.004116457815
821	0.004116457815
822	0.004116457815
823	0.004116457815
824	0.004116457815
825	0.004116457815
826	0.004116457815
827	0.004116457815
828	0.004116457815
829	0.004116457815
830	0.004116457815
831	0.004116457815
832	0.004116457815
833	0.004116457815
834	0.004116457815
835	0.004116457815
836	0.004116457815
837	0.004116457815
838	0.004116457815
839	0.004116457815
840	0.004116457815
841	0.004116457815
842	0.004116457815
843	0.004116457815
844	0.004116457815
845	0.004116457815
846	0.004116457815
847	0.004116457815
848	0.004116457815
849	0.004116457815
850	0.004116457815
851	0.004116457815
852	0.004116457815
853	0.004116457815
854	0.004116457815
855	0.004116457815
856	0.004116457815
857	0.004116457815
858	0.004116457815
859	0.004116457815
860	0.004116457815
861	0.004116457815
862	0.004116457815
863	0.004116457815
864	0.004116457815
865	0.004116457815
866	0.004116457815
867	0.004116457815
868	0.004116457815
869	0.004116457815
870	0.004116457815
871	0.004116457815
872	0.004116457815
873	0.004116457815
874	0.004116457815
875	0.004116457815
876	0.004116457815
877	0.004116457815
878	0.004116457815
879	0.004116457815
880	0.004116457815
881	0.004116457815
882	0.004116457815
883	0.004116457815
884	0.004116457815
885	0.004116457815
886	0.004116457815
887	0.004116457815
888	0.004116457815
889	0.004116457815
890	0.004116457815
891	0.004116457815
892	0.004116457815
893	0.004116443853
894	0.004116443853
895	0.004116443853
896	0.004116443853
897	0.004116443853
898	0.004116443853
899	0.004116443853
900	0.004116443853
901	0.004116443853
902	0.004116443853
903	0.004116443853
904	0.004116443853
905	0.004116443853
906	0.004116443853
907	0.004116443853
908	0.004116443853
909	0.004116443853
910	0.004116443853
911	0.004116443853
912	0.004116443853
913	0.004116443853
914	0.004116443853
915	0.004116443853
916	0.004116443853
917	0.004116443853
918	0.004116443853
919	0.004116443853
920	0.004116443853
921	0.004116443853
922	0.004116443853
923	0.004116443853
924	0.004116443853
925	0.004116443853
926	0.004116443853
927	0.004116443853
928	0.004116443853
929	0.004116443853
930	0.004116443853
931	0.004116443853
932	0.004116443853
933	0.004116443853
934	0.004116443853
935	0.004116443853
936	0.004116443853
937	0.004116443853
938	0.004116443853
939	0.004116443853
940	0.004116443853
941	0.004116443853
942	0.004116443853
943	0.004116443853
944	0.004116443853
945	0.004116443853
946	0.004116443853
947	0.004116443853
948	0.004116443853
949	0.004116443853
950	0.004116443853
951	0.004116443853
952	0.004116443853
953	0.004116443853
954	0.004116443853
955	0.004116443853
956	0.004116443853
957	0.004116443853
958	0.004116443853
959	0.004116443853
960	0.004116443853
961	0.004116443853
962	0.004116443853
963	0.004116443853
964	0.004116443853
965	0.004116443853
966	0.004116443853
967	0.004116443853
968	0.004116443853
969	0.004116443853
970	0.004116443853
971	0.004116443853
972	0.004116443853
973	0.004116443853
974	0.004116443853
975	0.004116443853
976	0.004116443853
977	0.004116443853
978	0.004116443853
979	0.004116443853
980	0.004116443853
981	0.004116443853
982	0.004116443853
983	0.004116443853
984	0.004116443853
985	0.004116443853
986	0.004116443853
987	0.004116443853
988	0.004116443853
989	0.004116443853
990	0.004116443853
991	0.004116443853
992	0.004116443853
993	0.004116443853
994	0.004116443853
995	0.004116443853
996	0.004116443853
997	0.004116443853
998	0.004116443853
999	0.004116443853
